ID,SalePrice,Garage,Overall Qual,Gr Liv Area,Total Bsmt SF,Lot Area,Year Built,Full Bath,Bedroom AbvGr,Neighborhood,House Style
2323,270000,yes,8,2687,2062,13108,1994,2,4,StoneBr,2Story
2324,183500,yes,6,1169,1160,8076,1993,2,3,Gilbert,1Story
2325,165600,yes,6,1501,697,7685,1993,2,3,Gilbert,2Story
2326,176500,yes,7,1632,935,9084,1998,2,3,Gilbert,2Story
2327,130000,yes,8,1204,1191,3701,1987,2,2,StoneBr,1Story
2328,239000,yes,7,1767,1064,5306,1987,2,2,StoneBr,2Story
2329,275000,yes,8,1742,1742,6563,1985,2,2,StoneBr,1Story
2330,457347,yes,9,2798,1398,16023,2005,3,3,StoneBr,2Story
2331,545224,yes,10,3390,1528,18062,2006,3,5,StoneBr,2Story
2332,356383,yes,9,2473,1094,12292,2006,2,4,StoneBr,2Story
2333,556581,yes,9,2868,1992,16056,2005,3,4,StoneBr,2Story
2334,361919,yes,8,2576,1234,12438,2006,2,4,StoneBr,2Story
2335,535000,yes,10,2698,1850,16052,2006,2,4,StoneBr,2Story
2336,401179,yes,9,2795,1390,15922,2005,3,4,StoneBr,2Story
2337,438780,yes,10,2945,1410,13682,2006,3,3,StoneBr,2Story
2338,169000,yes,5,2320,0,14762,1948,2,2,Gilbert,2Story
2339,145000,yes,5,1056,1056,34650,1955,1,3,Gilbert,1Story
2340,318000,yes,9,1714,1714,8147,2005,2,2,StoneBr,1Story
2341,319000,yes,8,1826,1814,11302,2005,2,3,StoneBr,1Story
2342,470000,yes,9,2000,1910,18261,2005,2,3,StoneBr,1Story
2343,202500,yes,7,1621,1208,14145,1984,2,3,NWAmes,1Story
2344,229000,yes,7,2183,1204,13837,1988,2,4,NWAmes,1.5Fin
2345,235000,yes,7,2263,795,16659,1977,2,3,NWAmes,2Story
2346,190000,yes,6,1574,796,18800,1976,2,3,NWAmes,2Story
2347,169000,yes,6,1102,988,10464,1980,1,2,NWAmes,SFoyer
2348,241500,yes,7,1872,1845,10400,1988,2,3,NWAmes,1Story
2349,188900,yes,7,1857,945,10530,1978,2,4,NWAmes,2Story
2350,207500,yes,6,1686,1686,10240,1980,2,3,NWAmes,1Story
2351,250000,yes,7,2784,1392,16692,1978,3,5,NWAmes,2Story
2352,179900,yes,6,1552,713,11475,1975,2,3,NWAmes,2Story
2353,172000,yes,7,1083,1047,9927,1976,1,2,NWAmes,SFoyer
2354,294323,yes,7,2318,960,9512,2005,2,3,Somerst,2Story
2355,184500,yes,6,1875,675,10530,1975,3,3,NWAmes,SLvl
2356,153500,yes,5,1074,1056,10140,1975,1,3,NWAmes,1Story
2357,162900,yes,7,1664,832,10140,1976,2,4,NWAmes,2Story
2358,181000,yes,6,1309,1040,10140,1974,1,3,NWAmes,1Story
2359,155000,yes,6,1103,1103,10000,1974,2,3,NWAmes,1Story
2360,138800,yes,5,1096,1096,15870,1969,1,3,NAmes,1Story
2361,116050,yes,4,864,864,9353,1970,1,3,NAmes,1Story
2362,88000,no,4,858,858,8125,1971,1,3,NAmes,1Story
2363,97500,yes,4,874,864,7200,1971,1,3,NAmes,1Story
2364,190000,yes,6,1419,1487,8773,2002,2,2,NAmes,1Story
2365,105500,yes,6,1092,525,2760,1973,1,3,BrDale,2Story
2366,125500,yes,5,1365,765,2160,1973,1,3,BrDale,2Story
2367,83000,yes,6,987,483,1953,1973,1,2,BrDale,2Story
2368,116000,yes,6,1030,494,1890,1972,1,3,BrDale,2Story
2369,91500,no,6,1218,672,1680,1971,1,3,BrDale,2Story
2370,118000,yes,6,1218,672,1680,1972,1,3,BrDale,2Story
2371,89000,yes,6,948,483,1680,1972,1,2,BrDale,2Story
2372,108000,yes,6,1092,525,1680,1972,1,3,BrDale,2Story
2373,94500,yes,6,987,483,1680,1972,1,2,BrDale,2Story
2374,146300,yes,6,1069,1069,4043,1975,2,2,NPkVill,1Story
2375,145000,yes,5,1387,943,7514,1967,1,3,NAmes,1Story
2376,123000,yes,5,900,864,7838,1967,1,3,NAmes,SFoyer
2377,137500,yes,7,1055,1055,2280,1976,2,2,NPkVill,1Story
2378,144000,yes,6,1456,855,2179,1976,2,3,NPkVill,2Story
2379,315000,yes,9,1980,1980,16737,2004,2,3,NridgHt,1Story
2380,412083,yes,9,2589,1738,16387,2006,2,4,NridgHt,2Story
2381,342643,yes,9,2596,1249,16259,2006,3,4,NridgHt,2Story
2382,252000,yes,8,1618,1618,16163,2004,2,2,NridgHt,1Story
2383,465000,yes,10,2076,2076,13891,2006,2,2,NridgHt,1Story
2384,293000,yes,7,1740,1721,12228,2006,2,4,NridgHt,1Story
2385,415000,yes,9,1868,1868,14780,2005,2,2,NridgHt,1Story
2386,326000,yes,9,1850,1833,16033,2004,2,3,NridgHt,1Story
2387,325300,yes,8,2376,1158,14215,2005,3,4,NridgHt,2Story
2388,309000,yes,8,2452,1117,13418,2004,3,4,NridgHt,2Story
2389,300000,yes,9,2206,1090,13975,2005,2,4,NridgHt,2Story
2390,275500,yes,8,2098,1030,10240,2005,2,3,NridgHt,2Story
2391,338500,yes,9,2091,1606,9942,2005,2,3,NridgHt,2Story
2392,345000,yes,9,2324,1175,11924,2005,3,4,NridgHt,2Story
2393,344133,yes,8,2253,1209,12867,2005,2,3,NridgHt,2Story
2394,298236,yes,8,2389,1054,10672,2006,2,4,NridgHt,2Story
2395,329900,yes,8,2358,1524,11643,2005,2,4,NridgHt,2Story
2396,360000,yes,9,1944,1896,12378,2003,2,3,NridgHt,1Story
2397,281000,yes,8,1970,1085,11065,2006,2,3,NridgHt,2Story
2398,372397,yes,9,1792,1792,13758,2005,2,2,NridgHt,1Story
2399,378000,yes,9,1780,1780,14828,2004,2,2,NridgHt,1Story
2400,374000,yes,9,1792,1792,11846,2003,2,2,NridgHt,1Story
2401,437154,yes,9,2728,1848,20431,2005,2,4,NridgHt,2Story
2402,275000,yes,8,1904,1058,10927,2005,2,3,NridgHt,2Story
2403,279000,yes,8,1914,1420,13215,2004,2,3,NridgHt,2Story
2404,185850,yes,7,1364,1364,7052,2005,2,2,NridgHt,1Story
2405,282500,yes,9,1565,1560,5911,2005,2,2,NridgHt,1Story
2406,202500,yes,7,1368,1368,6955,2005,2,2,NridgHt,1Story
2407,202665,yes,7,1368,1368,6792,2005,2,2,NridgHt,1Story
2408,332200,yes,9,1686,1686,7740,2006,2,1,NridgHt,1Story
2409,310090,yes,9,1666,1666,6373,2006,2,2,NridgHt,1Story
2410,171750,yes,7,1405,1405,3136,2003,2,2,NridgHt,1Story
2411,169990,yes,6,1316,1316,10237,2005,2,3,Gilbert,1Story
2412,170440,yes,6,1456,728,10237,2005,2,3,Gilbert,2Story
2413,169985,yes,7,1492,738,10237,2006,2,3,Gilbert,2Story
2414,179665,yes,7,1496,654,17104,2006,2,3,Gilbert,2Story
2415,219210,yes,7,1863,879,14054,2006,2,4,Gilbert,2Story
2416,174190,yes,6,1326,1326,11660,2006,2,3,Gilbert,1Story
2417,172785,yes,6,1456,728,15578,2006,2,3,Gilbert,2Story
2418,258000,yes,8,2373,1052,11631,2004,2,4,Gilbert,2Story
2419,185101,yes,7,1492,738,9073,2006,2,3,Gilbert,2Story
2420,210250,yes,7,1364,1220,3087,2006,2,2,Blmngtn,1Story
2421,234000,yes,7,1557,1374,3196,2003,2,2,Blmngtn,1Story
2422,215000,yes,8,1456,1273,3196,2003,2,2,Blmngtn,1Story
2423,246990,yes,7,1511,1368,2938,2002,2,2,Blmngtn,1Story
2424,178740,yes,7,1414,1375,3072,2004,2,2,Blmngtn,1Story
2425,225000,yes,7,1548,1365,3072,2004,2,2,Blmngtn,1Story
2426,167240,yes,7,1248,1248,3010,2005,2,2,Blmngtn,1Story
2427,156820,yes,7,1142,1142,3010,2005,2,2,Blmngtn,1Story
2428,213490,yes,7,1506,1362,3013,2005,2,2,Blmngtn,1Story
2429,264561,yes,8,1567,1520,3982,2006,2,1,Blmngtn,1Story
2430,246578,yes,7,1500,1356,4045,2006,2,2,Blmngtn,1Story
2431,192140,yes,5,1838,732,21930,2005,2,4,Gilbert,2Story
2432,183200,yes,6,1509,783,7861,2002,2,3,Gilbert,2Story
2433,178000,yes,8,1414,707,9056,2004,2,3,Gilbert,2Story
2434,201490,yes,7,1598,848,9171,2004,2,3,Gilbert,2Story
2435,230500,yes,8,1936,1406,11194,2000,2,3,Gilbert,2Story
2436,180000,yes,7,1509,783,7875,2003,2,3,Gilbert,2Story
2437,172400,yes,6,1664,953,8121,2000,2,3,Gilbert,2Story
2438,215000,yes,6,1889,982,8658,2000,2,3,Gilbert,2Story
2439,199900,yes,7,1886,930,11214,1998,2,4,Gilbert,2Story
2440,173000,yes,6,1671,959,10852,2000,2,3,Gilbert,2Story
2441,287602,yes,7,2322,1035,12104,2006,3,4,Gilbert,2Story
2442,230000,yes,7,2291,975,8738,1999,2,4,Gilbert,2Story
2443,348000,yes,8,2392,1396,9452,1997,2,3,NoRidge,2Story
2444,286000,yes,8,1976,1044,9660,1998,2,3,NoRidge,2Story
2445,300000,yes,8,2234,1160,9545,2000,2,3,NoRidge,2Story
2446,625000,yes,10,3627,1930,35760,1995,3,4,NoRidge,2Story
2447,405000,yes,9,2855,1540,9233,2000,2,4,NoRidge,2Story
2448,280000,yes,8,1924,1086,12011,1998,2,3,NoRidge,2Story
2449,258000,yes,8,2263,1141,12090,1998,2,4,NoRidge,2Story
2450,350000,yes,8,2726,1342,10019,1995,2,4,NoRidge,2Story
2451,584500,yes,9,3500,1733,17242,1993,3,4,NoRidge,2Story
2452,321000,yes,8,2494,1290,10236,1994,2,4,NoRidge,2Story
2453,290000,yes,8,2526,1165,10120,1994,2,4,NoRidge,2Story
2454,315000,yes,8,2799,1286,12585,1993,2,3,NoRidge,2Story
2455,252000,yes,8,1964,1100,12447,2005,2,3,Somerst,2Story
2456,336820,yes,8,1670,1670,15218,2006,2,2,Somerst,1Story
2457,423000,yes,8,2097,2077,20896,2005,1,1,Somerst,1Story
2458,290000,yes,8,1660,1660,10182,2006,2,3,Somerst,1Story
2459,232000,yes,7,1616,1616,8688,2005,2,3,Somerst,1Story
2460,199000,yes,8,1504,1504,10936,2006,2,3,Somerst,1Story
2461,198600,yes,8,1278,1278,8640,2006,2,2,Somerst,1Story
2462,405749,yes,9,2640,2036,13162,2006,3,3,Somerst,2Story
2463,232600,yes,8,1489,1489,11216,2006,2,3,Somerst,1Story
2464,266000,yes,8,1939,1095,10728,2006,2,3,Somerst,2Story
2465,186500,yes,7,1553,756,8125,2005,2,3,Somerst,2Story
2466,200825,yes,6,1716,858,8125,2005,2,3,Somerst,2Story
2467,197000,yes,7,1576,770,8125,2006,2,3,Somerst,2Story
2468,185000,yes,6,1262,1262,7200,2006,2,2,Somerst,1Story
2469,176000,yes,7,1266,1257,7500,2005,2,3,Somerst,1Story
2470,187750,yes,7,1301,1293,7200,2006,2,2,Somerst,1Story
2471,139500,no,6,1142,1142,7733,2005,1,3,SawyerW,1Story
2472,186800,yes,7,1400,1400,11024,2005,2,3,SawyerW,1Story
2473,132000,no,6,1131,1131,13072,2005,1,3,SawyerW,1Story
2474,142500,yes,6,1141,1141,13072,2005,1,3,SawyerW,1Story
2475,158000,yes,6,1158,1158,13072,2004,1,3,SawyerW,1Story
2476,184000,yes,7,1686,891,7800,2005,2,3,SawyerW,2Story
2477,184900,yes,7,1585,784,7632,2005,2,3,SawyerW,2Story
2478,187000,yes,6,1837,941,8304,1997,2,3,SawyerW,2Story
2479,175900,yes,6,1603,761,7153,1992,2,3,SawyerW,2Story
2480,248500,yes,6,1731,836,9370,1992,2,3,SawyerW,2Story
2481,172000,yes,6,1398,1398,7175,1990,2,2,SawyerW,1Story
2482,151000,yes,6,1217,1217,7175,1991,2,2,SawyerW,1Story
2483,150000,yes,6,1320,636,9019,1994,2,3,SawyerW,2Story
2484,107000,yes,4,1056,1056,8900,1966,1,2,SawyerW,1Story
2485,119900,yes,5,965,828,7800,1965,1,3,SawyerW,1Story
2486,129500,yes,5,988,988,9100,1962,1,3,Sawyer,1Story
2487,125000,yes,5,1728,1728,9100,1963,2,6,Sawyer,1Story
2488,119500,yes,6,1654,0,8927,1977,2,4,Sawyer,1.5Fin
2489,144000,yes,5,1211,864,9240,1962,1,2,Sawyer,1Story
2490,151000,yes,6,1212,506,8471,1977,1,3,Sawyer,SLvl
2491,126000,yes,5,984,984,9308,1965,1,3,Sawyer,1Story
2492,116000,yes,5,909,882,8450,1968,1,3,Sawyer,1Story
2493,133500,yes,5,925,925,8638,1963,1,2,Sawyer,1Story
2494,120875,yes,5,1024,1024,13052,1965,1,3,Sawyer,1Story
2495,137000,yes,5,935,935,13526,1965,1,3,Sawyer,1Story
2496,124000,no,5,912,912,8020,1964,1,3,Sawyer,1Story
2497,135000,yes,5,1236,912,6993,1961,1,3,Sawyer,1Story
2498,129200,yes,5,941,912,8789,1967,1,3,Sawyer,1Story
2499,260000,yes,7,2646,1748,14330,1974,2,3,Veenker,SLvl
2500,260000,yes,8,2417,1288,16059,1991,2,4,NoRidge,2Story
2501,334000,yes,8,2826,1334,11025,1992,2,3,NoRidge,2Story
2502,310000,yes,8,2520,1338,14541,1993,2,5,NoRidge,2Story
2503,268000,yes,7,2295,1095,13346,1992,2,4,NoRidge,2Story
2504,262000,yes,8,1624,1624,12461,1994,2,2,NoRidge,1Story
2505,176400,yes,7,1143,1143,3628,2004,1,1,Somerst,1Story
2506,197000,yes,8,1247,1247,3316,2005,1,1,Somerst,1Story
2507,151000,yes,7,1200,600,3180,2005,2,2,Somerst,2Story
2508,147400,yes,7,1223,600,2544,2005,2,2,Somerst,2Story
2509,149900,yes,7,1223,600,2544,2005,2,2,Somerst,2Story
2510,144152,yes,7,1200,600,3180,2005,2,2,Somerst,2Story
2511,166000,yes,6,1524,756,2998,2000,2,2,Somerst,2Story
2512,183900,yes,7,1452,691,3735,1999,2,3,Somerst,2Story
2513,165000,yes,7,1382,673,2651,2000,2,3,Somerst,2Story
2514,139000,yes,7,1080,530,4447,2003,2,2,Somerst,2Story
2515,200000,yes,7,1694,569,8314,1997,2,3,Somerst,2Story
2516,221000,yes,8,1568,1568,7180,2001,2,3,Somerst,1Story
2517,270000,yes,8,1494,1494,9549,1995,1,2,Veenker,1Story
2518,165000,yes,6,1208,1208,11250,1977,1,3,Veenker,1Story
2519,214000,yes,8,1235,1235,3760,1980,1,1,Greens,1Story
2520,188000,yes,8,1036,1036,3640,1980,1,1,Greens,1Story
2521,190000,yes,8,1226,1226,3874,1980,1,1,Greens,1Story
2522,170000,yes,8,1226,1226,3876,1978,1,1,Greens,1Story
2523,385000,yes,9,1842,1842,50271,1981,0,0,Veenker,1Story
2524,146500,yes,5,1193,1153,13110,1972,2,2,NWAmes,1Story
2525,170000,yes,7,1920,570,10192,1968,3,4,NWAmes,SLvl
2526,262500,yes,7,2156,1568,20781,1968,2,3,NWAmes,1Story
2527,179900,yes,6,1416,708,11700,1968,2,3,NWAmes,2Story
2528,250000,yes,6,2654,1054,11029,1968,2,4,NWAmes,2Story
2529,165150,yes,6,1790,732,10400,1972,1,4,NWAmes,2Story
2530,164500,yes,7,1334,1334,10140,1967,2,3,NWAmes,1Story
2531,140000,yes,7,1164,1164,9600,1969,1,3,NWAmes,1Story
2532,135500,yes,5,980,980,9750,1967,2,3,NAmes,SLvl
2533,142000,yes,5,1051,1051,9600,1968,1,3,NAmes,1Story
2534,155000,yes,5,1770,900,8640,1968,1,4,NAmes,2Story
2535,157500,yes,6,976,976,9360,1968,1,2,NAmes,1Story
2536,138500,yes,5,1052,1052,8400,1968,1,3,NAmes,1Story
2537,140000,yes,5,898,833,8400,1968,1,3,NAmes,SFoyer
2538,124400,yes,5,1051,1051,9759,1966,1,3,NAmes,1Story
2539,158000,yes,5,1141,1141,9600,1967,1,3,NAmes,SLvl
2540,146000,yes,5,1200,864,9230,1965,1,1,NAmes,1Story
2541,190000,yes,6,1993,825,14803,1971,2,4,NWAmes,2Story
2542,136500,yes,5,1050,1050,10659,1961,1,3,NAmes,1Story
2543,129900,yes,5,864,864,9100,1958,1,3,NAmes,1Story
2544,145000,yes,5,1712,1626,8393,1959,2,4,NAmes,1Story
2545,185900,yes,6,1565,1187,8800,1965,2,3,NAmes,1Story
2546,160000,yes,6,1251,1251,8800,1964,1,3,NAmes,1Story
2547,167000,yes,6,1488,1008,10368,1964,1,3,NAmes,1Story
2548,157500,yes,5,1440,720,9350,1964,1,4,NAmes,2Story
2549,140000,yes,6,1095,588,10382,1958,1,2,NAmes,SLvl
2550,150000,yes,5,1053,1008,8973,1958,1,3,NAmes,1Story
2551,151500,yes,5,1248,1248,10800,1960,1,3,NAmes,1Story
2552,129800,yes,6,816,816,8550,1934,1,2,NAmes,1Story
2553,137000,yes,5,1008,1008,11425,1954,1,2,NAmes,1Story
2554,137000,yes,5,1043,938,9724,1947,1,2,NAmes,1Story
2555,121600,yes,4,1230,747,4712,1946,1,3,BrkSide,1.5Fin
2556,85500,no,4,869,440,5900,1923,1,2,BrkSide,1Story
2557,79900,yes,4,747,600,5825,1926,1,1,BrkSide,1Story
2558,127000,yes,5,1252,504,7438,1908,1,3,BrkSide,1.5Fin
2559,161000,yes,5,1433,1251,9600,1961,1,3,NAmes,1Story
2560,146500,yes,5,1624,1444,10858,1952,1,2,NAmes,1Story
2561,135000,yes,5,1216,1056,9600,1951,1,3,NAmes,1Story
2562,137900,yes,5,2136,2136,10680,1951,2,4,NAmes,1Story
2563,133000,yes,6,1578,806,9490,1941,1,3,NAmes,1.5Fin
2564,137000,yes,5,1728,704,9462,1949,1,3,NAmes,2Story
2565,121000,yes,5,936,936,9888,1954,1,2,NAmes,1Story
2566,119000,yes,5,1584,1584,8917,1967,2,4,NAmes,1Story
2567,172000,yes,6,1246,1246,12700,1964,1,3,NAmes,SLvl
2568,98600,yes,5,1235,1235,8500,1961,1,2,NAmes,1Story
2569,226000,yes,7,2157,924,14200,1966,2,4,NAmes,2Story
2570,118000,yes,5,1128,936,9000,1954,1,2,NAmes,1Story
2571,235000,yes,8,3112,1360,25419,1918,2,4,NAmes,2Story
2572,135000,yes,6,1008,1008,9723,1963,1,2,NAmes,1Story
2573,132500,yes,5,1190,1106,7728,1962,1,3,NAmes,SLvl
2574,143000,yes,5,1144,1144,8163,1959,1,3,NAmes,SLvl
2575,132000,yes,5,1364,1179,8400,1957,1,3,NAmes,1Story
2576,145250,yes,6,1383,1383,11600,1960,1,3,NAmes,1Story
2577,162000,yes,6,1336,1121,9610,1958,1,3,NAmes,1Story
2578,148000,yes,5,1370,1058,10000,1956,1,3,NAmes,SLvl
2579,141000,yes,5,1092,1092,14850,1957,1,2,NAmes,1Story
2580,153000,yes,6,1124,1124,10152,1956,1,3,NAmes,1Story
2581,134450,yes,5,1236,1070,10011,1957,1,2,NAmes,1Story
2582,135960,yes,5,943,943,7032,1979,1,2,NAmes,SFoyer
2583,156000,yes,6,1050,1050,8092,1954,1,3,NAmes,1Story
2584,140000,yes,6,1375,1367,11310,1954,1,2,NAmes,1Story
2585,139500,yes,5,1008,1008,12778,1952,1,2,NAmes,1Story
2586,155000,yes,6,1575,216,10170,1951,1,2,NAmes,1Story
2587,127000,yes,5,1145,301,7700,1956,1,3,NAmes,SLvl
2588,133500,yes,5,1005,1005,11050,1956,1,2,NAmes,1Story
2589,125000,yes,5,1056,1056,13600,1955,1,3,NAmes,1Story
2590,142000,yes,5,884,884,15428,1951,1,2,NAmes,1Story
2591,167000,yes,7,2039,929,21299,1941,1,3,NAmes,1Story
2592,159000,yes,5,1384,1015,13300,1956,1,2,NAmes,1Story
2593,180000,yes,5,2640,2171,22136,1925,2,5,OldTown,1.5Fin
2594,127000,yes,6,1312,784,7500,1947,1,3,NAmes,1.5Fin
2595,112000,yes,6,1310,617,7000,1924,2,2,OldTown,1.5Fin
2596,99800,yes,3,713,713,10410,1930,1,2,OldTown,1Story
2597,117000,yes,5,833,833,5400,1954,1,2,OldTown,1Story
2598,108480,yes,5,1073,1073,5400,1921,1,2,OldTown,1Story
2599,68000,yes,3,715,715,10914,1929,1,2,NAmes,1Story
2600,86900,yes,4,720,448,7008,1900,1,1,OldTown,1.5Fin
2601,120000,yes,5,1130,1120,10800,1920,1,2,OldTown,1Story
2602,155500,yes,6,1595,663,7200,1915,2,3,OldTown,2Story
2603,80000,yes,4,1760,1077,10818,1910,1,4,OldTown,1.5Fin
2604,105000,yes,3,1214,672,10410,1915,1,3,OldTown,1.5Fin
2605,160000,yes,5,2414,954,10800,1900,2,3,OldTown,1.5Fin
2606,170000,yes,5,1466,796,10800,1936,2,3,OldTown,1.5Fin
2607,160000,yes,6,1324,1088,8658,1965,2,3,NAmes,1Story
2608,159950,yes,5,1086,1024,13400,1966,1,3,NAmes,SLvl
2609,165000,yes,6,1146,1083,10184,1963,1,3,NAmes,SLvl
2610,159000,yes,6,1734,912,9786,1962,1,3,NAmes,1.5Fin
2611,147000,yes,6,1207,1135,9510,1962,1,3,NAmes,1Story
2612,115000,yes,5,912,912,7800,1964,1,2,NAmes,1Story
2613,159500,yes,6,1194,655,8910,1959,1,3,NAmes,1Story
2614,120000,yes,6,864,864,7332,1959,1,2,NAmes,1Story
2615,129900,yes,5,816,816,7100,1957,1,2,NAmes,1Story
2616,183000,yes,6,1773,1313,10800,1961,2,3,NAmes,1Story
2617,157500,yes,7,1472,0,11650,1959,2,2,NAmes,1Story
2618,277500,yes,7,2448,1438,18275,1962,3,3,NAmes,2Story
2619,207500,yes,5,1600,1484,16321,1957,1,2,NAmes,1Story
2620,147500,yes,4,1521,910,12144,1950,1,3,NAmes,1.5Fin
2621,135000,no,4,1192,720,10800,1949,1,4,NAmes,1.5Fin
2622,109500,yes,5,1040,0,7200,1950,1,2,NAmes,1Story
2623,109900,yes,4,1040,0,7200,1950,1,2,NAmes,1Story
2624,133700,yes,5,1040,1040,7560,1959,1,3,NAmes,1Story
2625,81400,yes,3,1040,0,8544,1950,2,2,NAmes,1Story
2626,87500,yes,3,1040,0,8544,1949,2,2,NAmes,1Story
2627,93500,yes,3,1040,0,8544,1950,2,2,NAmes,1Story
2628,119000,no,5,1556,1556,8512,1960,2,4,NAmes,1Story
2629,141000,yes,5,1150,1150,7945,1959,1,3,NAmes,1Story
2630,146000,yes,5,1150,1150,7000,1961,1,3,NAmes,1Story
2631,155000,yes,6,1348,660,7590,1966,1,3,NAmes,2Story
2632,134500,yes,5,999,925,10205,1962,1,3,NAmes,SFoyer
2633,120000,yes,7,1045,1045,7400,1962,1,3,NAmes,1Story
2634,105000,yes,5,864,864,7000,1962,1,3,NAmes,1Story
2635,124000,no,5,1025,1025,7000,1962,1,3,NAmes,SFoyer
2636,169000,yes,5,2014,716,9856,1900,2,5,OldTown,2Story
2637,107000,yes,4,1328,686,9906,1925,1,3,OldTown,2Story
2638,135000,yes,5,1668,1212,9600,1948,1,3,OldTown,1.5Fin
2639,111500,yes,4,1657,1147,5520,1920,1,4,OldTown,1.5Fin
2640,156500,yes,6,1416,780,9600,1900,1,3,OldTown,1.5Fin
2641,178000,yes,7,1641,728,9600,1925,1,3,OldTown,2Story
2642,139900,yes,7,1428,712,6451,1900,1,4,OldTown,2Story
2643,105000,yes,7,1004,502,3960,1930,1,2,OldTown,2Story
2644,110000,yes,6,813,813,5684,1930,1,2,OldTown,1Story
2645,111500,yes,4,1951,938,7745,1900,2,4,OldTown,1.5Fin
2646,108000,yes,6,1032,1032,7741,1924,1,2,OldTown,1Story
2647,111500,yes,5,844,844,5633,1925,1,2,OldTown,1Story
2648,124000,yes,5,1750,636,9000,1880,1,3,OldTown,2Story
2649,105000,yes,4,864,576,7200,1950,1,2,OldTown,1Story
2650,116000,yes,6,1118,648,4400,1920,1,2,OldTown,1.5Fin
2651,96900,yes,3,1376,738,7614,1905,1,2,OldTown,2Story
2652,135500,yes,5,960,960,6000,1955,1,3,OldTown,1Story
2653,139000,yes,5,1566,816,6000,1924,1,5,OldTown,1.5Fin
2654,61500,yes,3,492,492,7830,1921,1,1,OldTown,1Story
2655,120000,yes,6,1182,770,9576,1945,1,3,OldTown,1.5Fin
2656,126175,yes,3,1163,1162,5820,1955,1,3,OldTown,1Story
2657,64000,yes,3,840,798,5747,1920,1,2,OldTown,1Story
2658,137000,yes,6,1928,1020,9142,1910,2,4,OldTown,2Story
2659,87000,yes,4,1774,1095,9600,1900,2,4,OldTown,2Story
2660,163000,yes,7,1768,880,10800,1914,1,2,OldTown,2.5Unf
2661,155000,yes,7,2104,1226,6300,1910,2,5,OldTown,2.5Unf
2662,79000,yes,5,1440,540,5000,1900,1,3,OldTown,1.5Fin
2663,144000,yes,7,1690,815,8850,1916,1,3,OldTown,2.5Unf
2664,114504,yes,6,1368,684,3600,1910,1,3,OldTown,2Story
2665,157000,yes,7,1762,596,7200,1920,1,4,OldTown,2Story
2666,125000,yes,6,1200,1200,11340,1923,1,4,OldTown,1Story
2667,475000,yes,10,3608,1107,22950,1892,2,4,OldTown,2.5Fin
2668,93500,no,5,1248,624,5976,1920,2,2,OldTown,2Story
2669,125000,yes,5,960,960,9750,1958,1,3,OldTown,1Story
2670,64500,no,3,1020,1020,4761,1918,1,2,IDOTRR,1.5Unf
2671,100000,no,4,788,788,7446,1941,1,2,BrkSide,1Story
2672,140200,yes,6,1577,972,6435,1939,1,3,BrkSide,1.5Fin
2673,202500,yes,6,1827,848,11737,1924,1,2,BrkSide,2Story
2674,159000,yes,6,1664,1004,5000,1947,2,3,BrkSide,1.5Fin
2675,119900,yes,5,1118,793,7800,1939,1,3,OldTown,1.5Fin
2676,114500,yes,6,1176,816,6240,1934,1,3,BrkSide,1.5Fin
2677,115000,yes,5,1344,896,6240,1936,1,3,BrkSide,1.5Fin
2678,75000,yes,3,1162,728,6120,1930,1,3,BrkSide,1.5Fin
2679,88000,yes,5,1015,768,6120,1925,1,3,BrkSide,1Story
2680,80500,no,4,912,0,6240,1947,1,2,BrkSide,1.5Fin
2681,149000,yes,5,1576,1042,6240,1928,1,3,BrkSide,1.5Fin
2682,110000,yes,5,1324,741,6120,1930,1,3,BrkSide,1.5Fin
2683,110500,yes,6,1103,1103,6000,1925,1,2,OldTown,1Story
2684,89000,yes,5,616,616,6000,1921,1,2,BrkSide,1Story
2685,113000,yes,5,1048,993,6380,1922,1,2,BrkSide,1.5Unf
2686,109000,yes,5,816,816,11672,1925,1,2,BrkSide,1Story
2687,220000,yes,6,2486,1595,33120,1962,2,5,OldTown,1.5Fin
2688,129000,yes,4,960,960,9873,1970,1,3,BrkSide,1Story
2689,117000,yes,6,1635,485,5310,1910,1,2,OldTown,1.5Fin
2690,52500,no,4,693,693,4118,1941,1,2,OldTown,1Story
2691,107000,yes,4,1430,596,10320,1924,2,3,IDOTRR,1.5Fin
2692,116500,yes,5,1330,396,7518,1910,1,3,IDOTRR,2Story
2693,72000,no,5,819,610,9000,1919,1,2,IDOTRR,1Story
2694,119500,yes,6,1376,780,8600,1937,2,3,IDOTRR,1.5Fin
2695,125500,yes,5,1360,803,7200,1938,1,2,IDOTRR,1.5Fin
2696,91000,yes,3,1077,1007,9786,1922,1,3,IDOTRR,1Story
2697,84500,no,6,754,520,6780,1935,1,2,IDOTRR,1.5Fin
2698,90000,yes,6,984,984,7200,1930,1,3,IDOTRR,1Story
2699,137500,yes,5,1422,806,12375,1951,1,3,Sawyer,1.5Fin
2700,150000,yes,6,1921,1921,11136,1964,2,4,Sawyer,1Story
2701,131000,yes,5,1640,0,21370,1950,1,3,Sawyer,1Story
2702,130000,yes,5,1352,1062,6930,1958,1,3,ClearCr,SLvl
2703,125000,yes,5,1032,0,8250,1935,1,2,Edwards,1Story
2704,80000,yes,5,879,830,5220,1936,1,2,SWISU,1Story
2705,157000,yes,7,1073,1073,5500,2004,2,2,SWISU,1Story
